# Wavenumber/cm**-1  Wavelength/nm        FC               HT              FCHT
   0.28530000E+05   0.35050875E+03   0.13207760E-03   0.99268107E-04   0.23134571E-03
   0.28535000E+05   0.35044733E+03   0.13233337E-03   0.99391755E-04   0.23172512E-03
   0.28540000E+05   0.35038593E+03   0.13258984E-03   0.99515684E-04   0.23210553E-03
   0.28545000E+05   0.35032456E+03   0.13284704E-03   0.99639895E-04   0.23248693E-03
   0.28550000E+05   0.35026321E+03   0.13310495E-03   0.99764387E-04   0.23286933E-03
   0.28555000E+05   0.35020188E+03   0.13336358E-03   0.99889163E-04   0.23325274E-03
   0.28560000E+05   0.35014057E+03   0.13362294E-03   0.10001422E-03   0.23363716E-03
   0.28565000E+05   0.35007928E+03   0.13388303E-03   0.10013957E-03   0.23402259E-03
   0.28570000E+05   0.35001801E+03   0.13414384E-03   0.10026520E-03   0.23440904E-03
   0.28575000E+05   0.34995677E+03   0.13440539E-03   0.10039112E-03   0.23479651E-03
   0.28580000E+05   0.34989554E+03   0.13466767E-03   0.10051732E-03   0.23518500E-03
   0.28585000E+05   0.34983434E+03   0.13493070E-03   0.10064381E-03   0.23557451E-03
   0.28590000E+05   0.34977316E+03   0.13519446E-03   0.10077060E-03   0.23596506E-03
   0.28595000E+05   0.34971200E+03   0.13545897E-03   0.10089767E-03   0.23635664E-03
   0.28600000E+05   0.34965086E+03   0.13572422E-03   0.10102504E-03   0.23674926E-03
   0.28605000E+05   0.34958974E+03   0.13599023E-03   0.10115269E-03   0.23714292E-03
   0.28610000E+05   0.34952865E+03   0.13625698E-03   0.10128064E-03   0.23753763E-03
   0.28615000E+05   0.34946757E+03   0.13652449E-03   0.10140889E-03   0.23793338E-03
   0.28620000E+05   0.34940652E+03   0.13679276E-03   0.10153743E-03   0.23833019E-03
   0.28625000E+05   0.34934549E+03   0.13706179E-03   0.10166627E-03   0.23872806E-03
   0.28630000E+05   0.34928448E+03   0.13733159E-03   0.10179540E-03   0.23912699E-03
   0.28635000E+05   0.34922349E+03   0.13760215E-03   0.10192483E-03   0.23952698E-03
   0.28640000E+05   0.34916252E+03   0.13787348E-03   0.10205456E-03   0.23992804E-03
   0.28645000E+05   0.34910157E+03   0.13814559E-03   0.10218459E-03   0.24033018E-03
   0.28650000E+05   0.34904065E+03   0.13841847E-03   0.10231492E-03   0.24073339E-03
   0.28655000E+05   0.34897974E+03   0.13869213E-03   0.10244555E-03   0.24113768E-03
   0.28660000E+05   0.34891886E+03   0.13896657E-03   0.10257649E-03   0.24154306E-03
   0.28665000E+05   0.34885800E+03   0.13924179E-03   0.10270773E-03   0.24194952E-03
   0.28670000E+05   0.34879716E+03   0.13951780E-03   0.10283927E-03   0.24235708E-03
   0.28675000E+05   0.34873634E+03   0.13979461E-03   0.10297112E-03   0.24276573E-03
   0.28680000E+05   0.34867554E+03   0.14007221E-03   0.10310328E-03   0.24317549E-03
   0.28685000E+05   0.34861477E+03   0.14035060E-03   0.10323575E-03   0.24358635E-03
   0.28690000E+05   0.34855401E+03   0.14062979E-03   0.10336852E-03   0.24399831E-03
   0.28695000E+05   0.34849328E+03   0.14090979E-03   0.10350160E-03   0.24441139E-03
   0.28700000E+05   0.34843256E+03   0.14119060E-03   0.10363500E-03   0.24482559E-03
   0.28705000E+05   0.34837187E+03   0.14147221E-03   0.10376870E-03   0.24524091E-03
   0.28710000E+05   0.34831120E+03   0.14175463E-03   0.10390272E-03   0.24565736E-03
   0.28715000E+05   0.34825055E+03   0.14203787E-03   0.10403705E-03   0.24607493E-03
   0.28720000E+05   0.34818992E+03   0.14232193E-03   0.10417170E-03   0.24649364E-03
   0.28725000E+05   0.34812931E+03   0.14260682E-03   0.10430667E-03   0.24691348E-03
   0.28730000E+05   0.34806873E+03   0.14289252E-03   0.10444195E-03   0.24733447E-03
   0.28735000E+05   0.34800816E+03   0.14317906E-03   0.10457755E-03   0.24775660E-03
   0.28740000E+05   0.34794762E+03   0.14346643E-03   0.10471346E-03   0.24817989E-03
   0.28745000E+05   0.34788710E+03   0.14375463E-03   0.10484970E-03   0.24860433E-03
   0.28750000E+05   0.34782659E+03   0.14404367E-03   0.10498626E-03   0.24902993E-03
   0.28755000E+05   0.34776611E+03   0.14433355E-03   0.10512314E-03   0.24945669E-03
   0.28760000E+05   0.34770565E+03   0.14462427E-03   0.10526035E-03   0.24988462E-03
   0.28765000E+05   0.34764521E+03   0.14491585E-03   0.10539787E-03   0.25031372E-03
   0.28770000E+05   0.34758480E+03   0.14520827E-03   0.10553573E-03   0.25074400E-03
   0.28775000E+05   0.34752440E+03   0.14550155E-03   0.10567391E-03   0.25117546E-03
   0.28780000E+05   0.34746402E+03   0.14579569E-03   0.10581242E-03   0.25160811E-03
   0.28785000E+05   0.34740367E+03   0.14609069E-03   0.10595125E-03   0.25204195E-03
   0.28790000E+05   0.34734333E+03   0.14638656E-03   0.10609042E-03   0.25247698E-03
   0.28795000E+05   0.34728302E+03   0.14668329E-03   0.10622992E-03   0.25291321E-03
   0.28800000E+05   0.34722273E+03   0.14698089E-03   0.10636975E-03   0.25335064E-03
   0.28805000E+05   0.34716246E+03   0.14727937E-03   0.10650991E-03   0.25378928E-03
   0.28810000E+05   0.34710221E+03   0.14757873E-03   0.10665041E-03   0.25422914E-03
   0.28815000E+05   0.34704198E+03   0.14787897E-03   0.10679124E-03   0.25467021E-03
   0.28820000E+05   0.34698177E+03   0.14818010E-03   0.10693241E-03   0.25511250E-03
   0.28825000E+05   0.34692158E+03   0.14848211E-03   0.10707391E-03   0.25555603E-03
   0.28830000E+05   0.34686141E+03   0.14878502E-03   0.10721576E-03   0.25600078E-03
   0.28835000E+05   0.34680127E+03   0.14908883E-03   0.10735794E-03   0.25644677E-03
   0.28840000E+05   0.34674114E+03   0.14939353E-03   0.10750047E-03   0.25689400E-03
   0.28845000E+05   0.34668104E+03   0.14969914E-03   0.10764333E-03   0.25734247E-03
   0.28850000E+05   0.34662096E+03   0.15000565E-03   0.10778654E-03   0.25779219E-03
   0.28855000E+05   0.34656089E+03   0.15031308E-03   0.10793010E-03   0.25824317E-03
   0.28860000E+05   0.34650085E+03   0.15062142E-03   0.10807400E-03   0.25869541E-03
   0.28865000E+05   0.34644083E+03   0.15093067E-03   0.10821824E-03   0.25914892E-03
   0.28870000E+05   0.34638083E+03   0.15124085E-03   0.10836284E-03   0.25960369E-03
   0.28875000E+05   0.34632085E+03   0.15155196E-03   0.10850778E-03   0.26005974E-03
   0.28880000E+05   0.34626089E+03   0.15186399E-03   0.10865307E-03   0.26051707E-03
   0.28885000E+05   0.34620095E+03   0.15217696E-03   0.10879872E-03   0.26097568E-03
   0.28890000E+05   0.34614104E+03   0.15249086E-03   0.10894472E-03   0.26143558E-03
   0.28895000E+05   0.34608114E+03   0.15280570E-03   0.10909107E-03   0.26189677E-03
   0.28900000E+05   0.34602127E+03   0.15312149E-03   0.10923777E-03   0.26235927E-03
   0.28905000E+05   0.34596141E+03   0.15343823E-03   0.10938484E-03   0.26282306E-03
   0.28910000E+05   0.34590158E+03   0.15375591E-03   0.10953225E-03   0.26328817E-03
   0.28915000E+05   0.34584176E+03   0.15407456E-03   0.10968003E-03   0.26375459E-03
   0.28920000E+05   0.34578197E+03   0.15439416E-03   0.10982817E-03   0.26422233E-03
   0.28925000E+05   0.34572220E+03   0.15471473E-03   0.10997667E-03   0.26469139E-03
   0.28930000E+05   0.34566245E+03   0.15503626E-03   0.11012553E-03   0.26516179E-03
   0.28935000E+05   0.34560272E+03   0.15535876E-03   0.11027475E-03   0.26563352E-03
   0.28940000E+05   0.34554301E+03   0.15568224E-03   0.11042434E-03   0.26610659E-03
   0.28945000E+05   0.34548332E+03   0.15600670E-03   0.11057430E-03   0.26658100E-03
   0.28950000E+05   0.34542365E+03   0.15633215E-03   0.11072462E-03   0.26705677E-03
   0.28955000E+05   0.34536400E+03   0.15665858E-03   0.11087531E-03   0.26753389E-03
   0.28960000E+05   0.34530437E+03   0.15698600E-03   0.11102637E-03   0.26801237E-03
   0.28965000E+05   0.34524476E+03   0.15731441E-03   0.11117780E-03   0.26849221E-03
   0.28970000E+05   0.34518518E+03   0.15764383E-03   0.11132960E-03   0.26897343E-03
   0.28975000E+05   0.34512561E+03   0.15797425E-03   0.11148178E-03   0.26945603E-03
   0.28980000E+05   0.34506607E+03   0.15830568E-03   0.11163433E-03   0.26994001E-03
   0.28985000E+05   0.34500654E+03   0.15863812E-03   0.11178726E-03   0.27042537E-03
   0.28990000E+05   0.34494704E+03   0.15897157E-03   0.11194056E-03   0.27091213E-03
   0.28995000E+05   0.34488755E+03   0.15930605E-03   0.11209424E-03   0.27140029E-03
   0.29000000E+05   0.34482809E+03   0.15964155E-03   0.11224831E-03   0.27188986E-03
   0.29005000E+05   0.34476865E+03   0.15997808E-03   0.11240275E-03   0.27238083E-03
   0.29010000E+05   0.34470922E+03   0.16031564E-03   0.11255758E-03   0.27287322E-03
   0.29015000E+05   0.34464982E+03   0.16065424E-03   0.11271279E-03   0.27336703E-03
   0.29020000E+05   0.34459044E+03   0.16099388E-03   0.11286839E-03   0.27386226E-03
   0.29025000E+05   0.34453108E+03   0.16133456E-03   0.11302437E-03   0.27435893E-03
   0.29030000E+05   0.34447174E+03   0.16167630E-03   0.11318074E-03   0.27485704E-03
   0.29035000E+05   0.34441242E+03   0.16201909E-03   0.11333750E-03   0.27535659E-03
   0.29040000E+05   0.34435312E+03   0.16236294E-03   0.11349465E-03   0.27585759E-03
   0.29045000E+05   0.34429384E+03   0.16270785E-03   0.11365219E-03   0.27636004E-03
   0.29050000E+05   0.34423458E+03   0.16305383E-03   0.11381013E-03   0.27686396E-03
   0.29055000E+05   0.34417534E+03   0.16340089E-03   0.11396846E-03   0.27736934E-03
   0.29060000E+05   0.34411612E+03   0.16374902E-03   0.11412718E-03   0.27787620E-03
   0.29065000E+05   0.34405693E+03   0.16409823E-03   0.11428631E-03   0.27838454E-03
   0.29070000E+05   0.34399775E+03   0.16444853E-03   0.11444583E-03   0.27889436E-03
   0.29075000E+05   0.34393859E+03   0.16479991E-03   0.11460575E-03   0.27940567E-03
   0.29080000E+05   0.34387946E+03   0.16515240E-03   0.11476608E-03   0.27991847E-03
   0.29085000E+05   0.34382034E+03   0.16550598E-03   0.11492680E-03   0.28043278E-03
   0.29090000E+05   0.34376124E+03   0.16586067E-03   0.11508793E-03   0.28094860E-03
   0.29095000E+05   0.34370217E+03   0.16621646E-03   0.11524947E-03   0.28146593E-03
   0.29100000E+05   0.34364311E+03   0.16657337E-03   0.11541142E-03   0.28198479E-03
   0.29105000E+05   0.34358408E+03   0.16693140E-03   0.11557377E-03   0.28250517E-03
   0.29110000E+05   0.34352506E+03   0.16729055E-03   0.11573653E-03   0.28302708E-03
   0.29115000E+05   0.34346607E+03   0.16765083E-03   0.11589971E-03   0.28355053E-03
   0.29120000E+05   0.34340709E+03   0.16801224E-03   0.11606330E-03   0.28407553E-03
   0.29125000E+05   0.34334814E+03   0.16837478E-03   0.11622730E-03   0.28460208E-03
   0.29130000E+05   0.34328921E+03   0.16873847E-03   0.11639172E-03   0.28513019E-03
   0.29135000E+05   0.34323029E+03   0.16910331E-03   0.11655655E-03   0.28565986E-03
   0.29140000E+05   0.34317140E+03   0.16946930E-03   0.11672181E-03   0.28619111E-03
   0.29145000E+05   0.34311253E+03   0.16983645E-03   0.11688748E-03   0.28672393E-03
   0.29150000E+05   0.34305367E+03   0.17020475E-03   0.11705358E-03   0.28725833E-03
   0.29155000E+05   0.34299484E+03   0.17057423E-03   0.11722010E-03   0.28779433E-03
   0.29160000E+05   0.34293603E+03   0.17094488E-03   0.11738704E-03   0.28833192E-03
   0.29165000E+05   0.34287724E+03   0.17131670E-03   0.11755442E-03   0.28887112E-03
   0.29170000E+05   0.34281846E+03   0.17168970E-03   0.11772222E-03   0.28941192E-03
   0.29175000E+05   0.34275971E+03   0.17206390E-03   0.11789044E-03   0.28995434E-03
   0.29180000E+05   0.34270098E+03   0.17243928E-03   0.11805910E-03   0.29049838E-03
   0.29185000E+05   0.34264227E+03   0.17281586E-03   0.11822820E-03   0.29104406E-03
   0.29190000E+05   0.34258358E+03   0.17319365E-03   0.11839772E-03   0.29159137E-03
   0.29195000E+05   0.34252490E+03   0.17357264E-03   0.11856768E-03   0.29214032E-03
   0.29200000E+05   0.34246625E+03   0.17395284E-03   0.11873808E-03   0.29269093E-03
   0.29205000E+05   0.34240762E+03   0.17433426E-03   0.11890892E-03   0.29324318E-03
   0.29210000E+05   0.34234901E+03   0.17471691E-03   0.11908020E-03   0.29379711E-03
   0.29215000E+05   0.34229042E+03   0.17510078E-03   0.11925192E-03   0.29435270E-03
   0.29220000E+05   0.34223185E+03   0.17548589E-03   0.11942408E-03   0.29490997E-03
   0.29225000E+05   0.34217330E+03   0.17587224E-03   0.11959669E-03   0.29546893E-03
   0.29230000E+05   0.34211476E+03   0.17625983E-03   0.11976974E-03   0.29602958E-03
   0.29235000E+05   0.34205625E+03   0.17664867E-03   0.11994325E-03   0.29659192E-03
   0.29240000E+05   0.34199776E+03   0.17703877E-03   0.12011720E-03   0.29715597E-03
   0.29245000E+05   0.34193929E+03   0.17743013E-03   0.12029161E-03   0.29772174E-03
   0.29250000E+05   0.34188084E+03   0.17782276E-03   0.12046646E-03   0.29828922E-03
   0.29255000E+05   0.34182241E+03   0.17821666E-03   0.12064178E-03   0.29885843E-03
   0.29260000E+05   0.34176400E+03   0.17861183E-03   0.12081754E-03   0.29942937E-03
   0.29265000E+05   0.34170561E+03   0.17900829E-03   0.12099377E-03   0.30000206E-03
   0.29270000E+05   0.34164724E+03   0.17940604E-03   0.12117046E-03   0.30057650E-03
   0.29275000E+05   0.34158888E+03   0.17980508E-03   0.12134761E-03   0.30115269E-03
   0.29280000E+05   0.34153055E+03   0.18020542E-03   0.12152522E-03   0.30173064E-03
   0.29285000E+05   0.34147224E+03   0.18060707E-03   0.12170329E-03   0.30231036E-03
   0.29290000E+05   0.34141395E+03   0.18101003E-03   0.12188183E-03   0.30289187E-03
   0.29295000E+05   0.34135568E+03   0.18141431E-03   0.12206084E-03   0.30347516E-03
   0.29300000E+05   0.34129743E+03   0.18181991E-03   0.12224032E-03   0.30406024E-03
   0.29305000E+05   0.34123919E+03   0.18222685E-03   0.12242028E-03   0.30464712E-03
   0.29310000E+05   0.34118098E+03   0.18263511E-03   0.12260070E-03   0.30523582E-03
   0.29315000E+05   0.34112279E+03   0.18304472E-03   0.12278160E-03   0.30582632E-03
   0.29320000E+05   0.34106462E+03   0.18345568E-03   0.12296298E-03   0.30641866E-03
   0.29325000E+05   0.34100646E+03   0.18386799E-03   0.12314483E-03   0.30701282E-03
   0.29330000E+05   0.34094833E+03   0.18428165E-03   0.12332717E-03   0.30760882E-03
   0.29335000E+05   0.34089022E+03   0.18469669E-03   0.12350999E-03   0.30820667E-03
   0.29340000E+05   0.34083213E+03   0.18511309E-03   0.12369329E-03   0.30880638E-03
   0.29345000E+05   0.34077405E+03   0.18553087E-03   0.12387708E-03   0.30940795E-03
   0.29350000E+05   0.34071600E+03   0.18595004E-03   0.12406135E-03   0.31001139E-03
   0.29355000E+05   0.34065797E+03   0.18637059E-03   0.12424612E-03   0.31061671E-03
   0.29360000E+05   0.34059995E+03   0.18679255E-03   0.12443137E-03   0.31122392E-03
   0.29365000E+05   0.34054196E+03   0.18721590E-03   0.12461712E-03   0.31183302E-03
   0.29370000E+05   0.34048398E+03   0.18764066E-03   0.12480336E-03   0.31244402E-03
   0.29375000E+05   0.34042603E+03   0.18806684E-03   0.12499010E-03   0.31305694E-03
   0.29380000E+05   0.34036809E+03   0.18849444E-03   0.12517734E-03   0.31367178E-03
   0.29385000E+05   0.34031018E+03   0.18892347E-03   0.12536507E-03   0.31428854E-03
   0.29390000E+05   0.34025228E+03   0.18935393E-03   0.12555331E-03   0.31490724E-03
   0.29395000E+05   0.34019441E+03   0.18978583E-03   0.12574206E-03   0.31552789E-03
   0.29400000E+05   0.34013655E+03   0.19021918E-03   0.12593131E-03   0.31615049E-03
   0.29405000E+05   0.34007871E+03   0.19065399E-03   0.12612106E-03   0.31677505E-03
   0.29410000E+05   0.34002090E+03   0.19109025E-03   0.12631133E-03   0.31740158E-03
   0.29415000E+05   0.33996310E+03   0.19152798E-03   0.12650211E-03   0.31803009E-03
   0.29420000E+05   0.33990532E+03   0.19196719E-03   0.12669340E-03   0.31866059E-03
   0.29425000E+05   0.33984756E+03   0.19240788E-03   0.12688520E-03   0.31929308E-03
   0.29430000E+05   0.33978983E+03   0.19285005E-03   0.12707753E-03   0.31992758E-03
   0.29435000E+05   0.33973211E+03   0.19329372E-03   0.12727037E-03   0.32056409E-03
   0.29440000E+05   0.33967441E+03   0.19373889E-03   0.12746374E-03   0.32120263E-03
   0.29445000E+05   0.33961673E+03   0.19418557E-03   0.12765762E-03   0.32184319E-03
   0.29450000E+05   0.33955907E+03   0.19463376E-03   0.12785204E-03   0.32248580E-03
   0.29455000E+05   0.33950143E+03   0.19508348E-03   0.12804697E-03   0.32313045E-03
   0.29460000E+05   0.33944381E+03   0.19553472E-03   0.12824244E-03   0.32377716E-03
   0.29465000E+05   0.33938621E+03   0.19598750E-03   0.12843844E-03   0.32442594E-03
   0.29470000E+05   0.33932862E+03   0.19644182E-03   0.12863497E-03   0.32507680E-03
   0.29475000E+05   0.33927106E+03   0.19689769E-03   0.12883204E-03   0.32572974E-03
   0.29480000E+05   0.33921352E+03   0.19735512E-03   0.12902965E-03   0.32638477E-03
   0.29485000E+05   0.33915600E+03   0.19781412E-03   0.12922779E-03   0.32704191E-03
   0.29490000E+05   0.33909849E+03   0.19827468E-03   0.12942648E-03   0.32770116E-03
   0.29495000E+05   0.33904101E+03   0.19873683E-03   0.12962570E-03   0.32836253E-03
   0.29500000E+05   0.33898354E+03   0.19920056E-03   0.12982548E-03   0.32902604E-03
   0.29505000E+05   0.33892610E+03   0.19966589E-03   0.13002580E-03   0.32969169E-03
   0.29510000E+05   0.33886867E+03   0.20013282E-03   0.13022667E-03   0.33035948E-03
   0.29515000E+05   0.33881127E+03   0.20060135E-03   0.13042809E-03   0.33102944E-03
   0.29520000E+05   0.33875388E+03   0.20107150E-03   0.13063007E-03   0.33170157E-03
   0.29525000E+05   0.33869651E+03   0.20154328E-03   0.13083260E-03   0.33237588E-03
   0.29530000E+05   0.33863917E+03   0.20201669E-03   0.13103569E-03   0.33305237E-03
   0.29535000E+05   0.33858184E+03   0.20249173E-03   0.13123934E-03   0.33373107E-03
   0.29540000E+05   0.33852453E+03   0.20296843E-03   0.13144355E-03   0.33441198E-03
   0.29545000E+05   0.33846724E+03   0.20344678E-03   0.13164832E-03   0.33509510E-03
   0.29550000E+05   0.33840997E+03   0.20392679E-03   0.13185367E-03   0.33578045E-03
   0.29555000E+05   0.33835272E+03   0.20440847E-03   0.13205958E-03   0.33646805E-03
   0.29560000E+05   0.33829549E+03   0.20489183E-03   0.13226606E-03   0.33715789E-03
   0.29565000E+05   0.33823827E+03   0.20537687E-03   0.13247311E-03   0.33784999E-03
   0.29570000E+05   0.33818108E+03   0.20586361E-03   0.13268074E-03   0.33854436E-03
   0.29575000E+05   0.33812391E+03   0.20635205E-03   0.13288895E-03   0.33924101E-03
   0.29580000E+05   0.33806675E+03   0.20684220E-03   0.13309774E-03   0.33993995E-03
   0.29585000E+05   0.33800962E+03   0.20733407E-03   0.13330711E-03   0.34064118E-03
   0.29590000E+05   0.33795250E+03   0.20782767E-03   0.13351706E-03   0.34134474E-03
   0.29595000E+05   0.33789541E+03   0.20832300E-03   0.13372761E-03   0.34205061E-03
   0.29600000E+05   0.33783833E+03   0.20882008E-03   0.13393873E-03   0.34275881E-03
   0.29605000E+05   0.33778127E+03   0.20931890E-03   0.13415046E-03   0.34346936E-03
   0.29610000E+05   0.33772423E+03   0.20981949E-03   0.13436277E-03   0.34418226E-03
   0.29615000E+05   0.33766722E+03   0.21032184E-03   0.13457568E-03   0.34489752E-03
   0.29620000E+05   0.33761022E+03   0.21082597E-03   0.13478919E-03   0.34561516E-03
   0.29625000E+05   0.33755323E+03   0.21133188E-03   0.13500330E-03   0.34633518E-03
   0.29630000E+05   0.33749627E+03   0.21183959E-03   0.13521801E-03   0.34705760E-03
